PDB Code,Max Similarity
2buv,1.0
5dus,1.0
5edc,0.4375
2j7e,0.5
4c6u,1.0
6mub,0.75
5kej,1.0
4cfl,0.35185185185185186
5dnu,0.20689655172413793
2yek,0.5
3cm2,0.864406779661017
6epa,0.5833333333333334
2avq,1.0
5od1,0.4406779661016949
4k7i,1.0
2ot1,0.40298507462686567
3p8p,0.6111111111111112
1u33,0.44680851063829785
1hwr,0.5952380952380952
1e6q,0.30952380952380953
6fs1,0.6075949367088608
5jfu,0.6931818181818182
1d7i,0.2608695652173913
2y5f,0.308411214953271
2qzr,0.39622641509433965
5a81,1.0
3b67,0.6666666666666666
4crb,0.391304347826087
6pi6,0.23214285714285715
6edr,0.6533333333333333
6dak,0.3611111111111111
5lsg,0.23376623376623376
1rr6,1.0
5eqp,0.37777777777777777
3lk8,0.5217391304347826
1jys,1.0
4x8o,1.0
4ovf,0.4716981132075472
1dmp,0.6511627906976745
6t1o,0.38095238095238093
6mll,0.44642857142857145
2fgu,1.0
4pg9,0.9294117647058824
1hvk,0.5254237288135594
1ndz,0.3
2pyn,1.0
2i3i,0.32967032967032966
4pvy,0.6
4nnr,0.8043478260869565
2ogy,0.8082191780821918
3qkd,0.38571428571428573
3t0x,0.696969696969697
4iuo,1.0
3s8n,0.5714285714285714
2jdm,1.0
4xu3,0.47959183673469385
5j1r,0.3157894736842105
4b1j,1.0
6jaw,0.3389830508474576
4ua8,1.0
1b58,0.6666666666666666
6dyz,0.7457627118644068
2qtn,0.6
4bcs,1.0
6ezq,0.44642857142857145
2zq0,1.0
6o9c,0.8636363636363636
6e22,0.4444444444444444
1kui,0.5542168674698795
5jhb,0.765625
6o0k,0.6268656716417911
2amt,0.6865671641791045
6oqc,0.5157894736842106
3zqe,1.0
5uf0,0.41025641025641024
5om7,1.0
6n5x,0.2857142857142857
1bwb,0.4666666666666667
3t64,0.7704918032786885
4ieh,0.3732394366197183
6eqp,0.40816326530612246
6hr2,0.475
6h8s,0.3333333333333333
6pg7,0.2631578947368421
1ws4,1.0
2gvv,0.2564102564102564
3jdw,1.0
6ooy,0.5849056603773585
5mz8,1.0
1bai,0.7011494252873564
6ce6,0.6666666666666666
4l50,0.4
1t32,0.5409836065573771
6ios,1.0
6g2b,0.4666666666666667
4zt8,0.6
6gjw,0.6724137931034483
2a5c,0.47692307692307695
4gq4,0.7833333333333333
1lyb,1.0
6gvf,0.7647058823529411
1ebz,0.4925373134328358
5nvv,0.7808219178082192
3hp9,0.4444444444444444
4mjp,0.32
4rpo,0.6470588235294118
2x09,0.3055555555555556
3v78,1.0
1fh9,0.4782608695652174
3bgb,0.44
6jaq,1.0
4xty,0.5567010309278351
1xr9,0.6972477064220184
6t1l,0.4727272727272727
2i4u,0.868421052631579
4oc0,0.6851851851851852
1f4g,0.4117647058823529
1w96,0.2631578947368421
5ioz,0.5161290322580645
2zx7,0.5106382978723404
6eux,0.6875
6dpt,0.3026315789473684
4lov,0.6756756756756757
1e5j,0.8181818181818182
1f4e,0.5416666666666666
6nv7,0.28205128205128205
2xhm,1.0
4n7m,0.38461538461538464
4l4z,0.45161290322580644
2xyf,0.5408163265306123
4xt2,0.27692307692307694
4jym,0.19047619047619047
6d1j,0.30434782608695654
6qi4,0.4084507042253521
4n9a,0.7727272727272727
1bhf,0.7454545454545455
5elw,0.24444444444444444
4h81,0.46153846153846156
4r4t,0.6811594202898551
3vw2,0.30985915492957744
2vwl,0.3829787234042553
1bv9,0.4745762711864407
2jxr,0.7560975609756098
2pym,1.0
6ppy,0.45098039215686275
2qwc,1.0
6hm1,0.7384615384615385
6gwr,0.5416666666666666
3i3b,0.5294117647058824
2v2v,0.4782608695652174
5yhg,0.48936170212765956
4i7p,1.0
4ysl,1.0
3f7i,0.4457831325301205
6nv9,0.2966101694915254
5vsf,1.0
3dk1,0.7051282051282052
2fqw,1.0
3gss,1.0
2q64,1.0
4phu,0.32967032967032966
2pwc,1.0
2y7i,1.0
2ces,1.0
3ewc,0.5172413793103449
5yl2,0.48484848484848486
1rnt,1.0
4hdp,1.0
6aro,0.5098039215686274
2i4d,0.7126436781609196
4xas,0.358974358974359
2z4o,0.8875
4ezz,0.6941176470588235
2vot,0.5957446808510638
1br6,0.5671641791044776
5jop,0.8478260869565217
6gue,1.0
6dyr,0.391304347826087
5iyy,0.576271186440678
1sln,1.0
5kab,0.38461538461538464
6mja,0.8695652173913043
5d3x,1.0
4euo,0.7894736842105263
4o2c,0.8441558441558441
4ll3,1.0
6jtc,0.525
3g1v,1.0
6b5q,0.39473684210526316
6ouv,0.5972222222222222
3zln,0.3230769230769231
2h6b,0.5483870967741935
5wl0,1.0
4d4d,0.627906976744186
6szp,0.26666666666666666
1sld,0.9176470588235294
6as8,0.5230769230769231
4nkt,0.7777777777777778
2fxu,0.24793388429752067
2wc4,1.0
2v54,1.0
4cpt,0.8043478260869565
3pfp,0.45
1hpx,0.3813559322033898
2qhy,0.35443037974683544
4dko,0.49056603773584906
1w3k,0.918918918918919
4i7j,1.0
1mrw,0.76
4fp1,0.5294117647058824
1lzq,0.7536231884057971
5tcy,1.0
6ghj,0.7037037037037037
3f5k,1.0
4zcs,0.6949152542372882
1ndv,0.40350877192982454
4g90,0.4
6pgc,0.3389830508474576
1ork,0.2261904761904762
6cdl,0.6851851851851852
3c2f,1.0
1iiq,0.875
5x54,0.7636363636363637
1zpa,0.41346153846153844
1b32,0.6326530612244898
3hb4,0.5238095238095238
2xbx,0.6081081081081081
4q3t,1.0
1qji,0.49523809523809526
3tb6,1.0
5ufc,0.88
2f81,1.0
1nh0,0.5844155844155844
3tfu,0.4788732394366197
5nw0,0.8133333333333334
3kv2,0.5714285714285714
4cg9,0.29545454545454547
5g61,0.9736842105263158
1oe8,1.0
3hk1,0.44642857142857145
1fiv,0.8243243243243243
6hpw,0.3918918918918919
5kbe,1.0
2olb,0.7560975609756098
6efj,1.0
5lz4,0.6140350877192983
3g19,0.9310344827586207
6mnc,0.625
6ma3,0.6744186046511628
2q5k,1.0
6cbg,0.5789473684210527
3lpl,0.55
5f8y,0.6818181818181818
2y7z,0.3888888888888889
3ies,0.5542168674698795
4ffs,1.0
6o48,0.8522727272727273
5er4,0.25
4zec,0.4
4lk7,0.52
188l,0.5625
2x8z,1.0
1sbg,1.0
1vyf,1.0
6qr9,0.7727272727272727
6jb0,1.0
2cen,0.8023255813953488
6fuj,0.4230769230769231
4ad6,0.3275862068965517
4omj,0.25
3tz0,1.0
3re4,0.8
3aid,0.44
5khm,0.22580645161290322
3rdq,0.4666666666666667
3r1v,0.425
2c97,0.3709677419354839
2gv6,0.65
6d19,0.32075471698113206
4mrg,0.5172413793103449
4cgi,1.0
2d1o,0.4782608695652174
1lvu,1.0
4j47,0.8333333333333334
6det,1.0
6otg,0.8421052631578947
5fsy,1.0
1k4h,0.5769230769230769
6eol,0.6029411764705882
1tjp,0.43243243243243246
6mlo,1.0
1elb,0.4375
4l4v,0.6415094339622641
6kjd,0.7575757575757576
2vvv,0.3626373626373626
1vyg,1.0
6cdj,0.7142857142857143
3jyr,1.0
4asj,0.8541666666666666
6r13,0.7692307692307693
2aod,0.8533333333333334
5kqx,1.0
1ec1,0.35384615384615387
1izi,0.6619718309859155
3zdv,0.423728813559322
4ibc,0.32
5etb,0.3728813559322034
2ha3,1.0
4y3y,0.32432432432432434
6gxg,1.0
5fol,0.5285714285714286
5sym,0.4084507042253521
4ck3,0.45454545454545453
1d4k,0.5728155339805825
6e7j,0.6067415730337079
1fh8,1.0
4bks,0.696969696969697
5ko1,0.32727272727272727
6b7a,0.6129032258064516
1qbr,0.4745762711864407
1zc9,0.5357142857142857
6nxz,0.42105263157894735
1o0m,0.8333333333333334
2wyf,0.7333333333333333
4rpn,1.0
3vje,0.2376237623762376
3vvy,1.0
1kug,0.6086956521739131
3exh,1.0
3bva,1.0
1gfy,0.6136363636363636
1b52,0.8043478260869565
6plf,0.31521739130434784
2p3i,1.0
6o0m,0.6268656716417911
1aaq,1.0
2evl,0.7878787878787878
5hva,1.0
6gf9,1.0
3dyo,1.0
5g46,0.3888888888888889
2v58,0.42
6g2e,0.26153846153846155
3ehx,0.49056603773584906
2vuk,0.3191489361702128
5l9g,0.38461538461538464
4zip,0.5
5ha1,0.7441860465116279
2wk6,0.3333333333333333
3c8b,0.6376811594202898
4trc,0.4827586206896552
4crf,0.4074074074074074
1b05,0.6521739130434783
4b9z,1.0
4cjr,0.5263157894736842
2vmd,1.0
2bqv,0.6987951807228916
3tay,0.82
1b0h,0.5652173913043478
4b6s,0.56
3ppm,0.5961538461538461
4llj,0.375
5kad,1.0
4fnn,1.0
4u69,0.36666666666666664
6epy,1.0
1t31,0.5409836065573771
4m6u,0.5714285714285714
3kdc,0.8625
3ikg,0.3888888888888889
1w3j,0.475
6chp,0.5287356321839081
2hxm,0.421875
6eq1,1.0
6f9u,1.0
3ove,0.5633802816901409
4ury,0.35294117647058826
3lvw,1.0
1qxl,0.2988505747126437
3su2,0.6068376068376068
4j46,1.0
1grp,0.5
3qaa,1.0
3g0i,1.0
2j7f,0.5333333333333333
2ole,0.576271186440678
3ljz,1.0
4w9j,0.7333333333333333
5ov8,0.6607142857142857
1onz,0.4
1nwl,0.34328358208955223
6d56,0.7936507936507936
6gfz,1.0
2fzc,0.5909090909090909
4cjq,0.4074074074074074
5f0f,0.6415094339622641
4jkw,0.53125
4o97,0.36923076923076925
6exj,0.6557377049180327
4ngp,0.589041095890411
1bma,0.375
4b0b,0.3488372093023256
5his,0.41025641025641024
1x8d,0.40625
4hws,0.5692307692307692
3oyw,1.0
5upf,0.32
6ekq,1.0
2bet,0.7777777777777778
1loq,1.0
1ctt,0.46808510638297873
4ca7,1.0
2xye,0.6067415730337079
2c80,1.0
3elc,0.6326530612244898
5u0w,0.46153846153846156
6rtw,0.4935064935064935
1jcx,0.5588235294117647
3juo,1.0
4x5p,0.4626865671641791
3b66,0.47540983606557374
2d1n,0.4782608695652174
4oc5,0.7169811320754716
1c3x,0.4166666666666667
3ao5,0.26666666666666666
2e91,1.0
5ka9,1.0
1m5w,0.6333333333333333
3ao2,0.42857142857142855
2euk,0.7424242424242424
3cda,0.8484848484848485
2ca8,1.0
3o5n,0.3050847457627119
6aqs,1.0
4lch,0.7115384615384616
4tz2,0.35714285714285715
2vpo,0.4722222222222222
4aq6,0.5357142857142857
4jh0,0.4605263157894737
4dkr,0.5405405405405406
3zyf,1.0
6o5a,1.0
1fo0,0.6521739130434783
4h7q,0.42857142857142855
6d1i,0.375
3cd0,0.5405405405405406
3wvm,1.0
2p53,0.6388888888888888
1b2h,0.7380952380952381
2zx6,0.8076923076923077
5e7n,0.5573770491803278
5zkc,1.0
5eqe,0.3076923076923077
2aoc,0.8533333333333334
6pg9,0.3392857142857143
5l9o,0.38461538461538464
1bwa,0.4745762711864407
1g85,0.4
4h85,1.0
5chk,0.46875
3g32,0.38181818181818183
4att,1.0
4kb9,0.8095238095238095
2ha6,0.391304347826087
2o4n,1.0
6ej3,0.22549019607843138
5mge,0.3064516129032258
4avs,0.59375
5cso,0.7560975609756098
6hzy,0.3333333333333333
2ydw,1.0
5u12,0.7
1b3l,0.631578947368421
2qhz,0.3333333333333333
2bvd,0.6829268292682927
3d91,0.7
1ajv,0.38
3c2o,1.0
2fle,0.4868421052631579
5o5a,0.5166666666666667
3el1,1.0
5e73,1.0
4u73,1.0
5hi7,0.8059701492537313
2uyn,0.6
1fkf,0.7916666666666666
1nw4,1.0
6q3q,1.0
4ca5,1.0
5hz9,0.6037735849056604
6q4g,0.4444444444444444
5lyr,0.627906976744186
1fd0,0.5102040816326531
1ec0,0.4918032786885246
5mek,1.0
3tf6,1.0
4eo6,0.44776119402985076
5u0y,0.5098039215686274
4ufl,0.42857142857142855
2a8g,0.6363636363636364
5hwu,1.0
5epl,1.0
6g2o,0.2602739726027397
1qbq,0.5
3ckb,1.0
2we3,0.9591836734693877
6i12,0.6461538461538462
4msc,0.6222222222222222
1dar,1.0
6n3x,0.4050632911392405
4psb,0.21739130434782608
5jzi,0.8533333333333334
3f18,0.4897959183673469
4x5r,0.37209302325581395
2usn,0.4603174603174603
3mfw,0.5384615384615384
1c87,0.6
4cps,0.8505747126436781
5d3c,0.7647058823529411
1zhy,0.4722222222222222
5dw2,0.40540540540540543
1nq7,0.52
3tt4,0.6129032258064516
3eb1,0.3488372093023256
3lir,0.8135593220338984
1n1m,0.4074074074074074
4ad2,0.6829268292682927
4jz1,0.375
3s0b,0.3870967741935484
4qsu,0.3333333333333333
1alw,0.4857142857142857
4umc,0.36585365853658536
4zl4,0.7710843373493976
4x6o,0.5888888888888889
2avm,1.0
6d15,0.43478260869565216
1ikt,1.0
4da5,0.3333333333333333
4v27,0.6829268292682927
1atl,0.5
3nu6,0.7236842105263158
1rp7,0.6349206349206349
6o5x,0.8522727272727273
3tfn,0.2916666666666667
1njd,1.0
2izl,0.782608695652174
4zbi,0.4383561643835616
1e2l,0.48148148148148145
4z2b,0.2672413793103448
1ajn,0.5714285714285714
2web,0.4025974025974026
6hza,1.0
4ks1,1.0
4zv2,1.0
5k0m,0.5205479452054794
6ayq,0.7678571428571429
6dyw,0.64
1t7j,0.7236842105263158
3g1d,1.0
1b5j,0.717391304347826
1j37,1.0
5e13,0.4810126582278481
3ekv,0.7236842105263158
1zp8,0.44660194174757284
5ehr,1.0
6h5x,1.0
4mc9,0.4056603773584906
2yfa,0.5
4u5s,0.41304347826086957
2b9a,0.7307692307692307
1lkk,0.6515151515151515
2p4s,0.6538461538461539
1nje,0.6296296296296297
5nw7,0.6363636363636364
3o99,1.0
3d6o,0.9767441860465116
4llk,0.4117647058823529
3ebl,0.23595505617977527
6qqz,0.5857142857142857
2wzs,1.0
6f05,0.7045454545454546
2x4z,0.782051282051282
4gny,1.0
1drj,1.0
6n3v,0.43243243243243246
4zek,0.425
4ynl,0.7288135593220338
2afx,0.5
1d4l,0.6666666666666666
5ogb,0.30357142857142855
1t5f,0.68
1sdt,1.0
1dzk,0.2608695652173913
1m7y,0.4520547945205479
4ara,0.559322033898305
3su6,0.660377358490566
6dgl,0.38961038961038963
4ucc,0.7380952380952381
4hf4,0.4024390243902439
3d1x,1.0
1o0n,1.0
5ew0,1.0
4m0e,0.25
4kcx,1.0
4ovg,0.5
4xo8,1.0
3acl,0.36666666666666664
1k6p,0.7555555555555555
5btv,0.6938775510204082
1yfz,1.0
6ud2,0.36065573770491804
2y80,0.3888888888888889
1eoc,0.6206896551724138
1q65,0.5454545454545454
4msn,0.41025641025641024
2q63,1.0
1b9j,0.782608695652174
4oc1,0.7037037037037037
1siv,1.0
6dj1,1.0
6ixd,0.6761904761904762
5fns,0.6779661016949152
6n7a,0.6086956521739131
3n8k,0.3870967741935484
7upj,0.3548387096774194
2oag,0.85
4gr3,0.47674418604651164
1u0g,0.76
4oc2,0.7450980392156863
1msm,1.0
4w9k,0.7073170731707317
1y6q,0.7678571428571429
2gv7,0.4146341463414634
2ha2,0.391304347826087
1gno,0.45348837209302323
1pro,0.390625
6m8q,0.3877551020408163
1jn4,0.6483516483516484
3t60,0.5689655172413793
5jsg,0.3968253968253968
5h1v,0.5
5ndf,0.25
1hdq,0.5853658536585366
4myd,0.3225806451612903
1qy1,0.2608695652173913
5g60,0.9736842105263158
2v59,0.39622641509433965
3ga5,0.5806451612903226
1c88,1.0
4lbu,0.609375
2py4,1.0
1b46,0.6909090909090909
5ime,0.3645833333333333
3w37,1.0
5hz8,0.32857142857142857
1j36,1.0
3t08,1.0
5lom,0.41304347826086957
1d7j,0.5294117647058824
2oax,1.0
4dsu,0.5
4pop,1.0
4nbl,0.325
1fhd,0.44
4hdf,1.0
4o0a,0.6216216216216216
1h0a,1.0
5oss,0.3023255813953488
4hwp,0.578125
1d4y,1.0
4x5q,0.6666666666666666
4cg8,0.2962962962962963
4oks,0.7213114754098361
3tfp,0.3728813559322034
1hpo,0.3132530120481928
4x24,0.7678571428571429
6md0,1.0
1fjs,0.425531914893617
4pow,0.45652173913043476
2bpv,0.5046728971962616
1ogd,1.0
6fmc,1.0
4cpr,0.7717391304347826
3s43,0.7236842105263158
2e7f,0.8082191780821918
5hz6,0.4307692307692308
2ayr,0.4594594594594595
5voj,0.7614678899082569
3vfb,0.5408163265306123
4ngn,0.5833333333333334
4xoe,1.0
2o4r,0.52
1lah,1.0
4zls,0.5348837209302325
4ipj,0.5
1cgl,0.42857142857142855
6ibk,0.5294117647058824
6ftf,0.6
5e89,1.0
5k9w,1.0
2vvu,0.3804347826086957
6dyu,0.7457627118644068
6p3t,0.3404255319148936
4isi,0.3764705882352941
1mtr,1.0
1b8o,1.0
5ltn,1.0
3p3g,0.5686274509803921
2ctc,0.5483870967741935
5kcb,1.0
5dpx,0.38461538461538464
5wlo,0.5047619047619047
1e2k,0.48148148148148145
2oi0,0.46875
1e6s,1.0
1n3i,0.6538461538461539
1xt8,1.0
1b8n,0.66
5e6o,0.7586206896551724
3cdb,0.6049382716049383
3djo,0.8333333333333334
3i7e,0.868421052631579
4cl6,0.3283582089552239
2h6t,1.0
1vfn,0.5185185185185185
5c1w,0.5757575757575758
4ovh,0.6666666666666666
6d5e,0.5833333333333334
5xvg,0.3375
2y5g,0.2616822429906542
1i1e,0.7073170731707317
5wbm,0.42105263157894735
3cj5,0.3
5dfp,0.3
5w2s,0.4807692307692308
1l8g,0.32432432432432434
4lvt,0.544
6fuh,0.3283582089552239
1bzj,0.6666666666666666
1i5r,0.4351851851851852
4y59,0.5555555555555556
5xpi,0.25
2f7p,0.4090909090909091
3kyq,0.5652173913043478
1bhx,0.39361702127659576
5u14,0.5555555555555556
4m3p,0.6363636363636364
5itp,0.5384615384615384
6i5g,0.6363636363636364
2j7d,0.5106382978723404
3k5x,0.3888888888888889
2yxj,0.4807692307692308
5oku,0.9230769230769231
2qi0,0.40404040404040403
5ftg,0.23684210526315788
3jzj,1.0
4f0c,0.8043478260869565
5nw2,0.75
2wed,0.3076923076923077
2j75,1.0
3m3c,1.0
5mxf,1.0
1uml,0.30952380952380953
4hdb,1.0
1xka,0.4
1ppl,0.4305555555555556
2vwm,0.37
2xyd,1.0
2iko,1.0
2i2c,0.7608695652173914
6ne5,0.6057692307692307
4ca6,1.0
1d4j,0.4583333333333333
4djp,0.5542168674698795
4m8y,0.7
1j4r,0.42045454545454547
2wos,0.4166666666666667
1rd4,0.30864197530864196
1jet,0.62
5oh9,0.3870967741935484
4llp,0.4166666666666667
6ueg,0.3
5dkn,0.3684210526315789
1zs0,0.4727272727272727
6j1l,0.379746835443038
5fh8,0.24528301886792453
3bvb,1.0
5lvr,0.38095238095238093
4hj2,0.5416666666666666
5el9,0.24444444444444444
5mrp,1.0
3dx3,0.5
5we9,0.8208955223880597
2vqt,0.6060606060606061
1g2o,1.0
1n5r,0.74
2qta,1.0
2bes,0.59375
3qps,1.0
4oma,0.5428571428571428
3zt3,0.625
2wec,0.39759036144578314
3ikd,0.42424242424242425
1fzo,0.9294117647058824
1ele,0.38333333333333336
1swg,1.0
4o6w,0.8061224489795918
2j7g,0.5106382978723404
6hmg,0.5652173913043478
3bxf,1.0
4keq,0.325
2zxd,0.43478260869565216
6qln,0.7627118644067796
4c5d,0.37037037037037035
5hrx,0.5952380952380952
5mgf,0.3888888888888889
5hrv,0.5
6fhq,0.5789473684210527
3ekx,0.6941176470588235
2f7i,0.5862068965517241
4lm0,0.41304347826086957
1f8e,0.64
6eq8,0.8214285714285714
6n3y,0.3595505617977528
2fqo,0.4146341463414634
3pcn,0.59375
4rlw,0.4
6om8,0.7313432835820896
1mfi,0.48484848484848486
6g2m,1.0
6udu,0.48863636363636365
6d2o,0.45454545454545453
4qfn,0.65625
4pee,0.3695652173913043
1gnm,0.45348837209302323
3hf8,0.39759036144578314
3gqz,0.3783783783783784
5ovv,0.7843137254901961
3p9m,0.7439024390243902
6pg6,0.4166666666666667
3zv7,0.3220338983050847
1pfu,0.3235294117647059
6t1i,0.3384615384615385
5lvq,1.0
1yc4,0.36507936507936506
3vdb,0.5294117647058824
1w3l,1.0
3i51,0.4444444444444444
4nku,0.7323943661971831
2vk2,0.15217391304347827
1ec9,0.47619047619047616
4tkj,0.7777777777777778
4auj,1.0
4mrw,0.5333333333333333
1a1e,0.6582278481012658
6p86,0.2875
5qtt,0.7291666666666666
4ih3,0.5517241379310345
5yas,0.25
2q88,0.45454545454545453
1uwt,1.0
4jwk,1.0
2qtg,0.5517241379310345
4q4o,0.8113207547169812
2z1w,1.0
3t3c,1.0
4r4i,0.6133333333333333
2ax9,0.7555555555555555
2h4k,0.3137254901960784
4arb,0.559322033898305
4zbf,0.4155844155844156
2f7o,1.0
1sh9,1.0
1s19,0.6376811594202898
5h1u,0.5428571428571428
2vk6,1.0
1epo,0.7560975609756098
1v0k,1.0
4e70,0.6111111111111112
6dai,0.22077922077922077
2gzl,0.5822784810126582
5er1,0.4578313253012048
2hu6,0.37333333333333335
6eiz,0.6956521739130435
1hfs,0.35789473684210527
6dpz,0.328125
1xk5,0.6883116883116883
1w4p,0.660377358490566
4a6s,0.5102040816326531
6fv4,0.6216216216216216
1w5x,0.46875
5lso,0.5344827586206896
2cbu,0.6538461538461539
4rvr,0.7169811320754716
5upz,0.42857142857142855
6qrc,0.5573770491803278
3su5,0.5128205128205128
6d5g,0.6923076923076923
3qw5,0.7457627118644068
6b4l,0.6065573770491803
1sw2,1.0
5zvw,0.6753246753246753
3oy8,0.5306122448979592
2haw,0.3333333333333333
4ibk,0.27692307692307694
4qfl,0.825
1ocq,1.0
5jfp,0.6477272727272727
5egm,0.23893805309734514
1qy2,0.225
2i4v,0.868421052631579
1y3n,0.5535714285714286
4qgi,0.5420560747663551
4dff,0.23529411764705882
1e1x,0.5636363636363636
4ayq,1.0
4ymb,0.36363636363636365
3dsz,0.671875
5azf,0.7586206896551724
1d09,1.0
2zx8,0.48936170212765956
5g4m,0.35555555555555557
2nmz,1.0
3jrs,0.6122448979591837
1v7a,0.532258064516129
1wht,0.46875
3ccw,0.4823529411764706
6dj7,1.0
1fkb,1.0
3o9d,0.7586206896551724
2rkg,1.0
4b8y,0.27692307692307694
3ocz,0.8148148148148148
5g4n,0.29411764705882354
5j1x,0.5294117647058824
5ehw,0.6470588235294118
1nf8,0.4883720930232558
6j3p,0.22388059701492538
3a2o,0.6222222222222222
6pga,0.2909090909090909
4yml,0.7678571428571429
3pn1,0.4918032786885246
3t1a,1.0
5oha,0.27586206896551724
5d21,0.8285714285714286
2qbs,0.3157894736842105
6md6,1.0
6p83,0.3
6fui,0.3493975903614458
3d7k,0.5512820512820513
4f1l,0.5714285714285714
5cxa,0.7727272727272727
1fcx,0.5
4a4v,0.3448275862068966
5g2g,0.4727272727272727
3p9l,0.918918918918919
3mxe,0.5533980582524272
5t8o,0.36666666666666664
2q55,0.611764705882353
3zyu,1.0
4ih6,0.2857142857142857
1k27,0.75
2v77,0.42105263157894735
4u5o,1.0
4qll,1.0
6dsp,0.2727272727272727
4a4q,0.48598130841121495
6ior,0.6
2b07,0.2857142857142857
5lyn,0.6984126984126984
5xmx,0.43037974683544306
2h3e,0.7419354838709677
3ip6,1.0
5ngz,0.5588235294117647
5cst,0.84
1drk,1.0
1qin,0.5254237288135594
6g2s,0.6904761904761905
1ndy,0.4838709677419355
5etj,1.0
2vpe,0.8507462686567164
4mo4,1.0
5o9r,0.49333333333333335
1m0q,0.6607142857142857
4b74,0.5081967213114754
2ihj,1.0
3nu3,0.7236842105263158
8cpa,0.6440677966101694
5aan,0.38461538461538464
1ivp,0.85
5dqe,0.6341463414634146
4f9u,1.0
3l4u,0.5909090909090909
6dj2,1.0
4y8x,0.7444444444444445
3f6e,0.5308641975308642
1nli,0.4827586206896552
6udt,0.4639175257731959
5xva,0.3132530120481928
4ibe,0.26595744680851063
1wn6,0.65
6fgg,0.2604166666666667
5wyz,0.3333333333333333
5zo8,1.0
4a6c,0.47706422018348627
2x2r,0.6341463414634146
4wkb,0.7678571428571429
4b9k,0.6351351351351351
1hih,0.44594594594594594
1a4r,0.8813559322033898
4k0o,1.0
1fch,0.7777777777777778
1kc7,0.47619047619047616
1h46,0.5434782608695652
5b2d,1.0
5l8a,0.7236842105263158
5j6a,0.6119402985074627
4efs,0.6949152542372882
5wyx,0.3620689655172414
4r06,0.31645569620253167
2cli,1.0
1ez9,0.6097560975609756
5ev8,1.0
5fnr,1.0
6qr7,0.796875
1a4k,0.29850746268656714
3f5l,1.0
3zll,0.4375
3s0d,0.30303030303030304
4nyf,0.7592592592592593
6md8,1.0
4i54,0.7352941176470589
2qbw,0.6403508771929824
6pge,0.35294117647058826
4hwo,0.5625
6ma5,0.8051948051948052
4dmw,1.0
3v4t,1.0
6q3z,0.40404040404040403
3muz,1.0
1z4o,1.0
5ect,1.0
2i6b,0.28378378378378377
6if0,0.6119402985074627
6hax,0.475
5l9i,0.41304347826086957
1hsh,1.0
1laf,1.0
3upk,1.0
4q4s,1.0
4u70,0.4411764705882353
1ppm,0.5606060606060606
4ibi,0.325
2boj,0.7407407407407407
4x6n,0.4067796610169492
5f9b,0.36666666666666664
2vo5,0.28
6ghh,0.6785714285714286
2fmb,1.0
4kiu,0.6086956521739131
1v16,1.0
6fmj,0.8769230769230769
5oh2,0.2826086956521739
6mnv,0.6
1upf,1.0
4nvp,0.7192982456140351
4x6m,0.32673267326732675
5uez,0.32786885245901637
3cz1,0.4666666666666667
3g34,1.0
1adl,1.0
4v24,0.30158730158730157
6g2l,0.7692307692307693
4ejl,1.0
5bry,0.8421052631578947
3juk,0.8688524590163934
6ssy,0.5294117647058824
3r5t,0.5211267605633803
6e6m,0.3559322033898305
6i11,0.625
4u6z,0.36666666666666664
4r4o,0.6811594202898551
6i0z,0.3783783783783784
3hl5,0.3978494623655914
2r58,1.0
2qi3,0.4489795918367347
2xib,0.5
2azr,0.3409090909090909
4na9,0.4578313253012048
5z7b,0.5862068965517241
2on6,1.0
4i7l,1.0
4tt2,0.7586206896551724
1xd0,0.6037735849056604
6oqd,0.5555555555555556
1y1z,0.8888888888888888
1pb9,0.32142857142857145
1m0n,0.5396825396825397
2idw,1.0
2nt7,0.3068181818181818
3rtf,0.46938775510204084
3rdo,1.0
1uou,0.21311475409836064
4xmb,0.5081967213114754
2zn7,0.32098765432098764
3sk2,0.37037037037037035
4arw,0.625
1w5v,0.5161290322580645
2pq9,0.54
4mc2,0.4095238095238095
4g4p,1.0
1igj,0.9705882352941176
6dh6,1.0
6dys,0.6060606060606061
5exm,0.6447368421052632
2z94,0.32142857142857145
4g8v,0.4305555555555556
5tuz,1.0
4br3,0.25
6en5,1.0
6qls,0.7962962962962963
3e12,0.6785714285714286
6mji,0.7619047619047619
1f57,1.0
2gyi,0.3870967741935484
3ewj,0.5
4og3,0.7857142857142857
2f6t,1.0
6jad,0.6222222222222222
3gi6,0.813953488372093
2clk,1.0
3l3n,0.6388888888888888
4csd,1.0
4q1w,1.0
5dh4,0.3898305084745763
4n6g,0.41935483870967744
2qwf,0.5151515151515151
6t1n,0.345679012345679
1ols,1.0
3iog,0.3333333333333333
3kiv,1.0
2i3h,0.7375
5z7j,0.6153846153846154
6j3o,0.3018867924528302
3ahn,0.5
6dgr,0.5172413793103449
3ov1,0.5882352941176471
3brn,1.0
2afw,0.4186046511627907
4c1y,1.0
4nbn,0.3103448275862069
6pu3,0.6727272727272727
5oh3,0.325
1duv,0.47619047619047616
4np9,1.0
4q1y,1.0
1rpj,1.0
2pk5,0.6346153846153846
4q3u,0.8
4gbd,0.5172413793103449
4jx9,1.0
4zb8,0.8043478260869565
5lsh,0.6739130434782609
1fkh,0.5068493150684932
2qm9,1.0
4qpl,1.0
2e1w,0.7090909090909091
4mrz,0.3
6dz3,0.7391304347826086
4g8y,0.40298507462686567
2p3a,1.0
5wcm,0.5
