PDB Code,Max Similarity
3f16,1.0
3g30,1.0
2aj8,1.0
1g7q,1.0
1m2x,0.1643835616438356
3uxd,0.17307692307692307
3lp7,1.0
5exn,0.9957805907172996
3i6o,1.0
3t1m,1.0
5fog,0.3029197080291971
1sgu,0.9191919191919192
6fa4,1.0
4hp0,1.0
6a87,0.3333333333333333
2buv,0.2108843537414966
5dus,0.17142857142857143
5edc,0.5263157894736842
2j7e,0.8486238532110092
4c6u,1.0
6mub,0.8287037037037037
5kej,0.15492957746478872
4cfl,1.0
5dnu,0.6142322097378277
2yek,1.0
3cm2,1.0
6epa,0.14754098360655737
6d9s,0.3277777777777778
2avq,0.98989898989899
5od1,0.2222222222222222
4k7i,0.15492957746478872
2ot1,0.9559228650137741
3p8p,0.9963636363636363
1u33,1.0
1hwr,0.9797979797979798
1e6q,1.0
6fs1,1.0
5jfu,1.0
1d7i,1.0
2y5f,0.9957264957264957
2qzr,0.3370473537604457
5a81,1.0
3b67,1.0
4crb,1.0
6pi6,0.1728395061728395
6edr,0.17857142857142858
6dak,1.0
5lsg,1.0
1rr6,1.0
5eqp,0.4515669515669516
3lk8,1.0
1jys,0.8982300884955752
4x8o,0.985981308411215
4ovf,0.5340751043115438
1dmp,0.98989898989899
6t1o,0.20567375886524822
6mll,0.9888059701492538
2fgu,0.9797979797979798
4pg9,0.8856382978723404
1hvk,1.0
1ndz,1.0
2pyn,0.9696969696969697
2i3i,0.9
4pvy,1.0
4nnr,0.1568627450980392
2ogy,0.1346153846153846
3qkd,0.8345323741007195
3t0x,0.990990990990991
6hq7,0.19919246298788695
4iuo,0.14084507042253522
3s8n,0.297029702970297
2jdm,1.0
4xu3,0.16101694915254236
5j1r,1.0
4b1j,0.18613861386138614
6jaw,1.0
4ua8,0.17647058823529413
1b58,0.17543859649122806
6dyz,0.1346153846153846
2qtn,0.9947089947089947
4bcs,0.34710743801652894
6ezq,0.19182948490230906
2zq0,0.1568627450980392
6o9c,0.9947368421052631
6e22,1.0
1kui,0.43781094527363185
5jhb,0.25524044389642414
6o0k,0.624113475177305
2amt,0.15384615384615385
6oqc,1.0
3zqe,0.15294117647058825
5uf0,1.0
5om7,0.3602150537634409
6n5x,0.1896551724137931
1bwb,1.0
3t64,0.14285714285714285
4ieh,0.2391304347826087
6eqp,1.0
6hr2,0.2288135593220339
6h8s,0.16262975778546712
6pg7,0.9934426229508196
1ws4,1.0
2gvv,0.16279069767441862
3jdw,0.16216216216216217
6ooy,0.2283653846153846
5mz8,0.18
1bai,0.16216216216216217
6ce6,1.0
4l50,0.14678899082568808
1t32,1.0
6ios,0.16666666666666666
6g2b,0.14285714285714285
4zt8,1.0
6gjw,0.17543859649122806
2a5c,0.983739837398374
4gq4,1.0
1lyb,0.32448377581120946
6gvf,1.0
1ebz,1.0
5nvv,1.0
3hp9,0.6371681415929203
4mjp,0.5339805825242718
4rpo,0.14473684210526316
2x09,0.13541666666666666
3v78,0.15
1fh9,0.13725490196078433
3bgb,1.0
6jaq,0.14035087719298245
4xty,0.15126050420168066
1xr9,1.0
6t1l,0.15217391304347827
4idn,0.17391304347826086
2i4u,0.98989898989899
4oc0,1.0
1f4g,0.7186311787072244
1w96,0.18181818181818182
5ioz,1.0
2zx7,1.0
6eux,0.14285714285714285
6dpt,1.0
4lov,1.0
1e5j,1.0
1f4e,1.0
6nv7,0.410958904109589
2xhm,1.0
4n7m,1.0
4l4z,0.13793103448275862
2xyf,1.0
4xt2,0.25806451612903225
4jym,0.3849056603773585
6d1j,1.0
6qi4,0.15384615384615385
4n9a,0.5550906555090656
1bhf,0.18446601941747573
5elw,0.16666666666666666
1wur,0.17073170731707318
4h81,0.12396694214876033
4r4t,1.0
3vw2,1.0
2vwl,0.9957264957264957
1bv9,0.98989898989899
2jxr,1.0
2pym,0.9696969696969697
6ppy,0.9712643678160919
2qwc,1.0
6hm1,0.16216216216216217
6gwr,0.1511627906976744
3i3b,1.0
2v2v,0.18604651162790697
5yhg,0.16216216216216217
4i7p,0.9147727272727273
4ysl,0.15
3f7i,0.9
6nv9,0.29041095890410956
5vsf,1.0
3dk1,1.0
2fqw,0.24074074074074073
3gss,1.0
2q64,0.9797979797979798
4phu,0.42626728110599077
2pwc,1.0
2y7i,0.16216216216216217
2ces,0.536697247706422
3ewc,0.15789473684210525
5yl2,1.0
1rnt,0.9903846153846154
4hdp,0.98989898989899
6aro,1.0
2i4d,0.98989898989899
4xas,0.3548387096774194
2z4o,1.0
4ezz,1.0
2vot,0.9844497607655502
1br6,1.0
5jop,0.6892523364485982
6gue,0.5350089766606823
6dyr,1.0
5iyy,0.14743589743589744
1sln,1.0
5kab,0.9964539007092199
6mja,0.7925925925925926
5d3x,0.1891891891891892
4euo,0.1388888888888889
4o2c,1.0
4ll3,1.0
6jtc,0.17857142857142858
3g1v,0.9953051643192489
6b5q,0.16071428571428573
6ouv,0.13513513513513514
3zln,0.22916666666666666
2h6b,0.16279069767441862
5wl0,1.0
4d4d,0.15730337078651685
6szp,1.0
1sld,1.0
6as8,0.7450980392156863
4nkt,0.13513513513513514
2fxu,0.17647058823529413
2wc4,0.5412844036697247
2v54,0.16216216216216217
4cpt,1.0
3pfp,0.15217391304347827
1hpx,1.0
2qhy,1.0
4dko,0.4778761061946903
1w3k,1.0
4i7j,0.28735632183908044
1mrw,1.0
4fp1,1.0
1lzq,0.9797979797979798
5tcy,0.9965397923875432
6ghj,0.6183035714285714
3f5k,0.1440677966101695
4zcs,0.19230769230769232
1ndv,1.0
4g90,1.0
6pgc,0.9934426229508196
1ork,0.1935483870967742
6cdl,1.0
3c2f,0.13857677902621723
1iiq,1.0
5x54,1.0
1zpa,1.0
1b32,0.17543859649122806
3hb4,0.16129032258064516
2xbx,1.0
4q3t,0.1791044776119403
1qji,0.175
3tb6,0.12857142857142856
5ufc,0.18055555555555555
2f81,0.98989898989899
1nh0,1.0
3tfu,0.13513513513513514
5nw0,1.0
3kv2,1.0
5tef,0.3397058823529412
4cg9,0.2521246458923513
5g61,0.13793103448275862
1oe8,0.5367647058823529
3hk1,0.916030534351145
1fiv,1.0
6hpw,0.15217391304347827
5kbe,0.4777227722772277
2olb,0.17543859649122806
6efj,1.0
5lz4,1.0
3g19,0.19047619047619047
6mnc,0.16129032258064516
6ma3,1.0
2q5k,1.0
6cbg,1.0
3lpl,0.9975031210986267
5f8y,0.16260162601626016
2y7z,1.0
3ies,0.7388235294117647
4ffs,0.16304347826086957
6o48,1.0
5er4,1.0
4zec,1.0
4lk7,1.0
188l,0.9938271604938271
2x8z,1.0
1sbg,1.0
1vyf,0.3208955223880597
6qr9,0.23444976076555024
6jb0,0.14035087719298245
2cen,1.0
6fuj,1.0
4ad6,0.22580645161290322
4omj,0.14736842105263157
3tz0,0.8774834437086093
3re4,0.1774193548387097
3aid,0.98989898989899
5khm,1.0
3rdq,0.8629032258064516
3r1v,0.2
2c97,1.0
2gv6,1.0
6d19,1.0
4mrg,1.0
4cgi,1.0
2d1o,1.0
1lvu,0.7743055555555556
4j47,1.0
6det,0.1935483870967742
6otg,1.0
5fsy,0.1415929203539823
1k4h,1.0
6eol,1.0
1tjp,0.1878367975365666
6mlo,0.16129032258064516
1elb,1.0
4l4v,0.43994943109987356
6kjd,0.9975
2vvv,0.9957264957264957
1vyg,0.3208955223880597
6cdj,1.0
3jyr,0.9432432432432433
4asj,0.14912280701754385
6r13,0.4206896551724138
2aod,1.0
5kqx,0.9797979797979798
1ec1,1.0
1izi,0.9696969696969697
3zdv,1.0
4ibc,0.14634146341463414
5etb,1.0
2ha3,1.0
4y3y,1.0
6gxg,0.17391304347826086
5fol,1.0
5sym,0.21621621621621623
4ck3,1.0
1d4k,1.0
6e7j,1.0
1fh8,0.13725490196078433
4bks,0.6615853658536586
5ko1,0.16226415094339622
6b7a,1.0
1qbr,0.9797979797979798
1zc9,0.1346153846153846
6nxz,0.19642857142857142
1o0m,1.0
2wyf,1.0
4rpn,0.14473684210526316
3vje,0.9964788732394366
3vvy,1.0
1kug,0.43781094527363185
3exh,0.19247467438494936
3bva,0.98989898989899
1gfy,0.9797297297297297
1b52,0.17543859649122806
6plf,0.15517241379310345
2p3i,0.2875
6o0m,0.6170212765957447
1aaq,0.98989898989899
2evl,1.0
5hva,0.22580645161290322
6gf9,0.7051282051282052
3dyo,0.9980217606330366
5g46,0.9877551020408163
2v58,1.0
6g2e,0.14285714285714285
3ehx,1.0
2vuk,0.15384615384615385
5l9g,0.18181818181818182
4zip,1.0
5ha1,0.5413533834586466
2wk6,0.13793103448275862
3c8b,1.0
4trc,0.14925373134328357
4crf,0.8595744680851064
1b05,0.17543859649122806
4b9z,1.0
4cjr,0.8918918918918919
2vmd,0.17543859649122806
2bqv,1.0
3tay,0.2222222222222222
1b0h,0.17543859649122806
4b6s,1.0
3ppm,1.0
4llj,0.9939024390243902
5kad,0.9824561403508771
4fnn,1.0
4u69,1.0
6sge,0.56353591160221
6epy,0.16176470588235295
1t31,1.0
4m6u,1.0
3kdc,1.0
3ikg,1.0
1w3j,0.14285714285714285
6chp,1.0
2hxm,1.0
6eq1,0.16176470588235295
6f9u,0.9982935153583617
3ove,0.297029702970297
4ury,0.6287425149700598
3lvw,0.14285714285714285
1qxl,0.997134670487106
3su2,1.0
4j46,1.0
1grp,0.9951690821256038
3qaa,1.0
3g0i,0.15730337078651685
2j7f,0.7034482758620689
2ole,1.0
3ljz,0.9937888198757764
4w9j,1.0
5ov8,0.34234234234234234
1onz,1.0
1nwl,0.9929328621908127
6d56,1.0
6gfz,1.0
2fzc,0.1700036403349108
4cjq,0.8918918918918919
5f0f,1.0
4jkw,0.2222222222222222
4o97,1.0
6exj,0.20224719101123595
4ngp,0.9971223021582734
1bma,1.0
4b0b,0.8023952095808383
5his,1.0
1x8d,0.16901408450704225
4hws,0.2977667493796526
3oyw,0.16030534351145037
5upf,1.0
6ekq,1.0
2bet,0.15384615384615385
1loq,0.9952153110047847
1ctt,1.0
1bzy,1.0
4ca7,0.1774193548387097
2xye,1.0
2c80,0.9807692307692307
3elc,1.0
5u0w,0.1511627906976744
6rtw,0.15178571428571427
1jcx,0.16129032258064516
3juo,0.5175718849840255
4x5p,1.0
3b66,1.0
2d1n,1.0
4oc5,1.0
1c3x,0.2111111111111111
3ao5,0.7388059701492538
2e91,0.3896551724137931
5ka9,0.9790209790209791
1m5w,0.21621621621621623
3ao2,0.8333333333333334
2euk,0.8088235294117647
3cda,0.30518697225572977
2ca8,0.9807692307692307
3o5n,0.3541666666666667
6aqs,0.16216216216216217
4lch,1.0
4tz2,0.9923076923076923
2vpo,0.14492753623188406
4aq6,0.14285714285714285
4jh0,1.0
4dkr,0.4778761061946903
3zyf,1.0
6o5a,1.0
1fo0,0.7467018469656992
4h7q,0.17857142857142858
6d1i,1.0
3cd0,0.7824773413897281
3wvm,0.20300751879699247
2p53,0.17647058823529413
1b2h,0.17543859649122806
2zx6,1.0
5e7n,1.0
5zkc,1.0
5eqe,0.1509433962264151
2aoc,1.0
1dqn,0.13513513513513514
6pg9,1.0
5l9o,0.14423076923076922
1bwa,1.0
1g85,0.9936507936507937
4h85,0.17857142857142858
5chk,1.0
3g32,1.0
4att,1.0
4kb9,1.0
2ha6,0.9981308411214953
2o4n,0.9393939393939394
6ej3,0.14285714285714285
5mge,1.0
4avs,1.0
5cso,1.0
6hzy,0.21621621621621623
2ydw,0.26666666666666666
5u12,0.22156862745098038
1b3l,0.17543859649122806
2qhz,1.0
2bvd,0.1282051282051282
3d91,1.0
1ajv,1.0
3c2o,0.13793103448275862
2fle,0.9797979797979798
5o5a,1.0
3el1,0.98989898989899
5e73,1.0
4u73,1.0
5hi7,1.0
2uyn,0.1346153846153846
1fkf,1.0
1nw4,0.16216216216216217
6q3q,0.9917355371900827
4ca5,0.9897610921501706
5hz9,0.6716417910447762
6q4g,0.425531914893617
5lyr,1.0
1fd0,0.8340425531914893
1ec0,1.0
5mek,0.23333333333333334
3tf6,0.1566265060240964
4eo6,1.0
5u0y,0.15151515151515152
4ufl,0.6421875
2a8g,1.0
5hwu,0.19736842105263158
5epl,0.7222222222222222
6g2o,0.14285714285714285
1qbq,1.0
3ckb,0.1935483870967742
2we3,0.17391304347826086
6i12,1.0
4msc,0.9969040247678018
1dar,0.18181818181818182
6n3x,1.0
4psb,0.8611111111111112
5jzi,0.5386666666666666
3f18,1.0
4x5r,1.0
2usn,1.0
3mfw,1.0
1c87,1.0
4cps,1.0
5d3c,0.9937106918238994
1zhy,0.1891891891891892
5dw2,1.0
1nq7,0.4479638009049774
3tt4,0.610062893081761
3eb1,1.0
3lir,1.0
1n1m,1.0
4ad2,0.14705882352941177
4jz1,1.0
3s0b,0.15966386554621848
4qsu,1.0
1alw,0.9710982658959537
4umc,0.17142857142857143
4zl4,0.23076923076923078
4x6o,1.0
2avm,0.98989898989899
6d15,0.250936329588015
1ikt,0.14814814814814814
4da5,0.5490483162518301
4v27,1.0
1atl,0.13333333333333333
3nu6,1.0
1rp7,0.9987515605493134
6o5x,1.0
3tfn,1.0
1njd,0.9968354430379747
2izl,1.0
4zbi,0.993421052631579
1e2l,0.18032786885245902
4z2b,0.21739130434782608
1ajn,0.3160690571049137
2web,1.0
6hza,1.0
4ks1,1.0
4zv2,0.15151515151515152
5k0m,1.0
6ayq,0.20833333333333334
6dyw,0.16304347826086957
1t7j,0.9696969696969697
3g1d,0.1506849315068493
1b5j,0.17543859649122806
1j37,0.2
5e13,1.0
3ekv,1.0
1zp8,1.0
5ehr,0.82
6h5x,0.9983525535420099
4mc9,1.0
2yfa,0.16883116883116883
4u5s,1.0
2b9a,0.7652173913043478
1lkk,0.18446601941747573
2p4s,0.3546099290780142
1nje,1.0
5nw7,0.14285714285714285
3o99,1.0
3d6o,1.0
4llk,1.0
3ebl,0.15
6qqz,0.612590799031477
2wzs,1.0
6f05,0.1323529411764706
2x4z,1.0
4gny,0.6987179487179487
1drj,0.14102564102564102
6n3v,1.0
4zek,1.0
4ynl,0.14925373134328357
2afx,0.13793103448275862
1d4l,1.0
5ogb,0.7703703703703704
1t5f,0.9840764331210191
1sdt,1.0
1dzk,1.0
1m7y,0.13793103448275862
4ara,1.0
3su6,0.9849246231155779
6dgl,1.0
4ucc,0.16279069767441862
4hf4,1.0
3d1x,1.0
1o0n,1.0
5ew0,0.15517241379310345
4m0e,0.4925925925925926
4kcx,0.7358490566037735
4ovg,0.5302197802197802
4xo8,1.0
3acl,1.0
1k6p,0.9696969696969697
5btv,0.9956140350877193
1yfz,0.17647058823529413
6ud2,1.0
2y80,1.0
1eoc,0.2108843537414966
1q65,0.3626373626373626
4msn,1.0
2q63,0.9696969696969697
1b9j,0.17543859649122806
4oc1,1.0
1siv,1.0
6dj1,1.0
6ixd,1.0
5fns,1.0
6n7a,0.6290909090909091
3n8k,1.0
7upj,1.0
2oag,1.0
4gr3,1.0
1u0g,0.8880866425992779
4oc2,1.0
1msm,1.0
4w9k,1.0
1y6q,0.16666666666666666
2gv7,1.0
2ha2,1.0
1gno,1.0
1pro,1.0
6m8q,0.1935483870967742
1jn4,1.0
3t60,0.2
2e94,0.33663366336633666
5jsg,0.14018691588785046
5h1v,0.3727810650887574
5ndf,1.0
1hdq,0.9706840390879479
4myd,0.16279069767441862
1qy1,0.6305732484076433
5g60,0.14285714285714285
2v59,1.0
3ga5,0.14864864864864866
1c88,1.0
4lbu,0.7018970189701897
2py4,0.24183006535947713
1b46,0.17543859649122806
5ime,0.17543859649122806
3w37,0.16666666666666666
4lps,0.16071428571428573
5hz8,0.14457831325301204
1j36,0.2
3t08,0.9980295566502463
5lom,0.14423076923076922
1d7j,1.0
2oax,0.17647058823529413
4dsu,0.6363636363636364
4pop,0.14705882352941177
4nbl,0.13513513513513514
1fhd,0.13725490196078433
4hdf,1.0
4o0a,1.0
1h0a,0.17647058823529413
5oss,0.5412844036697247
4hwp,0.2977667493796526
1d4y,1.0
4x5q,1.0
4cg8,0.1509433962264151
4oks,0.3588850174216028
3tfp,1.0
1hpo,1.0
4x24,0.3879310344827586
6md0,0.984313725490196
1fjs,1.0
4pow,0.16363636363636364
2bpv,1.0
1ogd,0.15517241379310345
6fmc,0.18604651162790697
4cpr,1.0
3s43,0.98989898989899
2e7f,0.1346153846153846
5hz6,0.9847328244274809
2ayr,0.9878048780487805
5voj,0.14864864864864866
3vfb,0.98989898989899
4ngn,1.0
4xoe,0.9811320754716981
2o4r,1.0
1lah,0.16129032258064516
4zls,1.0
4ipj,0.16363636363636364
1cgl,0.5766871165644172
6ibk,1.0
6ftf,0.18181818181818182
5e89,1.0
5k9w,0.14705882352941177
2vvu,0.9957264957264957
6dyu,0.16304347826086957
6p3t,1.0
4isi,1.0
1mtr,1.0
1b8o,0.8892857142857142
5ltn,0.9682539682539683
3p3g,0.9966666666666667
2ctc,0.9706840390879479
5kcb,1.0
5dpx,1.0
5wlo,1.0
1e2k,0.17857142857142858
2oi0,0.9923371647509579
1e6s,1.0
1n3i,0.1891891891891892
1xt8,0.15
1b8n,0.8848920863309353
5hbn,0.17142857142857143
5e6o,0.25
3cdb,0.7741545893719807
3djo,0.8145161290322581
3i7e,0.98989898989899
4cl6,0.9144542772861357
2h6t,0.20648967551622419
1vfn,0.2111111111111111
5ipc,0.9912280701754386
5c1w,1.0
4ovh,0.9368131868131868
6d5e,1.0
5xvg,1.0
2y5g,0.9957264957264957
1i1e,1.0
5wbm,0.5357142857142857
3cj5,0.40106951871657753
4xtx,0.1935483870967742
5dfp,1.0
5w2s,1.0
1l8g,1.0
4lvt,0.9784172661870504
6fuh,1.0
1bzj,1.0
1i5r,0.16129032258064516
4y59,1.0
5xpi,0.17857142857142858
2f7p,1.0
3kyq,0.1511627906976744
1bhx,0.15217391304347827
5u14,0.15151515151515152
4m3p,0.17543859649122806
5itp,0.16363636363636364
6i5g,1.0
2j7d,0.5527522935779816
3k5x,0.15254237288135594
2yxj,0.8161764705882353
5oku,0.1724137931034483
2qi0,1.0
5ftg,0.1509433962264151
3jzj,0.1595744680851064
4f0c,0.16393442622950818
5nw2,1.0
2wed,1.0
2j75,0.5412844036697247
3m3c,1.0
5mxf,0.22580645161290322
1uml,1.0
4hdb,0.98989898989899
1xka,0.18333333333333332
1ppl,1.0
2vwm,0.41403508771929826
2xyd,1.0
2iko,1.0
2i2c,0.4659090909090909
6ne5,1.0
4ca6,0.25950413223140495
1d4j,1.0
4djp,1.0
5k1d,0.14565826330532214
4m8y,0.3617021276595745
1j4r,1.0
2wos,0.1797752808988764
1rd4,0.9945054945054945
1jet,0.17543859649122806
5oh9,0.18181818181818182
4llp,1.0
6ueg,0.16393442622950818
5dkn,1.0
1zs0,1.0
6j1l,0.9954954954954955
5fh8,1.0
3bvb,0.98989898989899
5lvr,1.0
4hj2,0.21621621621621623
5el9,0.16666666666666666
5mrp,0.9951923076923077
3dx3,1.0
5we9,1.0
2vqt,0.4019138755980861
1g2o,0.1891891891891892
1n5r,1.0
2qta,0.9987515605493134
2bes,0.15384615384615385
3qps,0.16216216216216217
4oma,0.16666666666666666
3zt3,1.0
2wec,1.0
3ikd,1.0
1fzo,0.9893048128342246
1ele,1.0
1swg,0.14754098360655737
4o6w,0.6267281105990783
2j7g,0.5527522935779816
6hmg,1.0
3bxf,0.16129032258064516
4keq,0.16
2zxd,1.0
6qln,1.0
4c5d,1.0
5hrx,0.2636363636363636
5mgf,1.0
5hrv,1.0
6fhq,0.1896551724137931
3ekx,1.0
2f7i,1.0
4lm0,1.0
1f8e,1.0
6eq8,0.16176470588235295
6n3y,0.5309734513274337
2fqo,0.14285714285714285
3pcn,1.0
4rlw,0.15
6om8,0.1568627450980392
1mfi,0.8947368421052632
6g2m,0.14705882352941177
6udu,1.0
6d2o,0.15
4qfn,0.16981132075471697
4pee,1.0
1gnm,0.98989898989899
3hf8,0.16666666666666666
3gqz,1.0
5ovv,0.1717171717171717
3p9m,0.8806366047745358
6pg6,0.6245847176079734
3zv7,1.0
1pfu,1.0
6t1i,0.14583333333333334
5lvq,1.0
1yc4,0.580952380952381
3vdb,1.0
1w3l,1.0
3i51,0.14925373134328357
4nku,0.14285714285714285
2vk2,0.25
1ec9,0.13725490196078433
4tkj,0.20300751879699247
4auj,1.0
4mrw,1.0
1a1e,0.20388349514563106
6p86,0.17142857142857143
5qtt,1.0
4ih3,0.16666666666666666
5yas,1.0
2q88,0.15254237288135594
1uwt,0.14444444444444443
4jwk,0.14507772020725387
2qtg,0.1511627906976744
4q4o,0.728021978021978
2z1w,0.35911602209944754
3t3c,0.797979797979798
4r4i,1.0
2ax9,0.39915966386554624
2h4k,1.0
4arb,1.0
4zbf,0.9934640522875817
2f7o,1.0
1sh9,0.9191919191919192
1s19,0.832
5h1u,0.4046242774566474
2vk6,0.21052631578947367
1epo,1.0
1v0k,0.1651376146788991
5efc,0.16363636363636364
4e70,0.15789473684210525
6dai,1.0
2gzl,0.2830188679245283
5er1,1.0
3mi2,1.0
2hu6,1.0
6eiz,0.16129032258064516
1hfs,1.0
6dpz,1.0
1xk5,0.14457831325301204
1w4p,1.0
4a6s,1.0
6fv4,0.1523809523809524
1w5x,1.0
5lso,1.0
2cbu,0.5435779816513762
4rvr,1.0
5upz,1.0
6qrc,0.45823389021479716
3su5,0.985
6d5g,1.0
3qw5,1.0
6b4l,0.9866666666666667
1sw2,0.9814814814814815
5zvw,0.16279069767441862
3oy8,0.16030534351145037
2haw,0.1774193548387097
4ibk,0.14634146341463414
4qfl,0.16981132075471697
1ocq,1.0
5jfp,1.0
5egm,0.993103448275862
1qy2,0.6305732484076433
2i4v,0.9797979797979798
1y3n,0.16216216216216217
4qgi,0.9797979797979798
4dff,0.16071428571428573
1e1x,0.24398625429553264
4ayq,0.20588235294117646
4ymb,0.33992094861660077
3dsz,0.13725490196078433
5azf,1.0
1d09,0.9956973825743994
2zx8,1.0
5g4m,0.15384615384615385
2nmz,1.0
3jrs,0.16666666666666666
1v7a,1.0
1wht,0.1935483870967742
3ccw,0.7828191167574108
6dj7,0.98989898989899
1fkb,1.0
3o9d,1.0
2rkg,0.3617021276595745
4b8y,0.16666666666666666
3ocz,0.14035087719298245
5g4n,0.15384615384615385
5j1x,1.0
5ehw,0.35019455252918286
1nf8,0.16216216216216217
6j3p,0.7383177570093458
3a2o,1.0
6pga,0.9934426229508196
5n6s,0.5412844036697247
4yml,1.0
3pn1,1.0
3t1a,1.0
5oha,1.0
5d21,1.0
2qbs,1.0
6md6,0.14035087719298245
6p83,0.17142857142857143
6fui,1.0
3d7k,0.9981949458483754
4f1l,0.15517241379310345
5cxa,0.9937106918238994
1fcx,0.8340425531914893
4a4v,0.803030303030303
5g2g,0.5083333333333333
3p9l,1.0
3mxe,1.0
5t8o,0.6528662420382165
2q55,1.0
3zyu,1.0
4ih6,1.0
1k27,0.1346153846153846
2v77,0.7947882736156352
4u5o,1.0
4qll,0.1461864406779661
6dsp,0.15873015873015872
4a4q,1.0
6ior,0.9875518672199171
2b07,1.0
5lyn,0.16216216216216217
5xmx,0.5405405405405406
2h3e,0.1659978110178767
3ip6,0.15217391304347827
5ngz,0.14473684210526316
5cst,1.0
1drk,0.14102564102564102
1qin,1.0
6g2s,1.0
1ndy,1.0
5etj,0.13793103448275862
2vpe,1.0
4mo4,0.17142857142857143
5o9r,0.15555555555555556
1m0q,0.1346153846153846
4b74,1.0
2ihj,0.15873015873015872
3nu3,1.0
8cpa,1.0
5aan,0.14754098360655737
1ivp,0.98989898989899
5dqe,0.14035087719298245
4f9u,0.14814814814814814
3l4u,0.9652375434530707
6dj2,0.98989898989899
4y8x,1.0
3f6e,1.0
1nli,0.15789473684210525
6udt,1.0
5xva,1.0
4ibe,0.14634146341463414
1wn6,0.14516129032258066
6fgg,1.0
5wyz,0.16176470588235295
5zo8,1.0
6g0z,0.33797909407665505
4a6c,1.0
2x2r,0.7850746268656716
4wkb,0.38362068965517243
4b9k,0.6798780487804879
1hih,1.0
1a4r,0.6906077348066298
4k0o,0.20833333333333334
1fch,0.16129032258064516
1kc7,0.14814814814814814
1h46,0.1728395061728395
5b2d,0.14814814814814814
5l8a,1.0
5j6a,0.4065281899109792
4efs,1.0
5wyx,0.16176470588235295
4r06,0.5393700787401575
2cli,0.40661029976940816
1ez9,1.0
5ev8,1.0
5fnr,1.0
6qr7,0.48325358851674644
1a4k,0.8123569794050344
3f5l,0.1440677966101695
3zll,0.30008453085376163
3s0d,0.15966386554621848
5ey0,0.14563106796116504
4nyf,0.5985915492957746
6md8,0.9961977186311787
4i54,0.4778761061946903
2qbw,0.13756613756613756
6pge,0.9934426229508196
4hwo,0.2977667493796526
6ma5,1.0
4dmw,0.18181818181818182
3v4t,0.9976076555023924
6q3z,1.0
6j72,0.16666666666666666
3muz,0.9980217606330366
1z4o,0.6529680365296804
5ect,0.1702127659574468
2i6b,0.15873015873015872
6if0,0.759825327510917
6hax,0.2288135593220339
5l9i,0.1791044776119403
1hsh,1.0
1laf,0.16129032258064516
3upk,1.0
4q4s,0.3598901098901099
4u70,1.0
1ppm,1.0
4ibi,0.14634146341463414
2boj,1.0
4x6n,1.0
5f9b,0.6277227722772277
2vo5,0.985594237695078
6ghh,0.1566265060240964
2fmb,1.0
4kiu,1.0
1v16,0.1375
6fmj,1.0
5oh2,1.0
6mnv,0.9977678571428571
1upf,0.14102564102564102
4nvp,0.16216216216216217
4x6m,1.0
5uez,1.0
3cz1,0.15151515151515152
3g34,1.0
1adl,0.916030534351145
4v24,0.17391304347826086
6g2l,0.15789473684210525
4ejl,0.98989898989899
5bry,1.0
3juk,0.1875
6ssy,0.13157894736842105
3r5t,0.15
6e6m,0.5413533834586466
6i11,1.0
4u6z,1.0
4r4o,1.0
6i0z,0.4669421487603306
3hl5,0.40425531914893614
2r58,0.6350710900473934
2qi3,1.0
2xib,1.0
2azr,1.0
4na9,1.0
5z7b,0.18604651162790697
2on6,0.41134751773049644
4i7l,0.9147727272727273
4tt2,1.0
1xd0,1.0
6jfk,0.14754098360655737
6oqd,1.0
1y1z,0.2066420664206642
1pb9,0.16071428571428573
1m0n,0.1346153846153846
2idw,1.0
2nt7,0.9966329966329966
3rtf,1.0
3rdo,0.1640625
1uou,0.15384615384615385
4xmb,0.993006993006993
2zn7,1.0
3sk2,0.20588235294117646
4arw,0.20804794520547945
1w5v,1.0
2pq9,1.0
4mc2,1.0
4g4p,0.17446808510638298
1igj,0.8276643990929705
6dh6,0.98989898989899
6dys,1.0
5exm,1.0
2z94,1.0
4g8v,1.0
5tuz,0.6819923371647509
4br3,0.4689863842662632
6en5,1.0
6qls,1.0
3e12,0.16129032258064516
6mji,0.3793103448275862
1f57,0.9771986970684039
2gyi,0.15217391304347827
3ewj,1.0
4og3,1.0
2f6t,1.0
6jad,0.14035087719298245
3gi6,1.0
2clk,0.18629715165511931
4emf,1.0
3l3n,0.7026086956521739
4csd,0.125
4q1w,0.98989898989899
3ozg,0.1346153846153846
5dh4,0.14634146341463414
4n6g,0.352
2qwf,1.0
6t1n,0.20567375886524822
1ols,0.1375
3iog,0.16176470588235295
3kiv,0.1518987341772152
3egt,1.0
2i3h,0.9
5z7j,0.16
6j3o,0.3883495145631068
3ahn,0.15517241379310345
6dgr,0.9923371647509579
3ov1,1.0
3brn,0.16279069767441862
2afw,0.13793103448275862
4c1y,0.7802547770700637
4nbn,0.546
6pu3,0.15492957746478872
5oh3,1.0
1duv,0.14925373134328357
4np9,0.2868217054263566
4q1y,0.9797979797979798
1rpj,0.14130434782608695
2pk5,1.0
4q3u,0.1791044776119403
4gbd,0.15873015873015872
4jx9,0.14507772020725387
4zb8,0.16
5lsh,0.29133858267716534
1fkh,1.0
2qm9,0.13178294573643412
4qpl,0.16129032258064516
2e1w,1.0
4mrz,1.0
6dz3,0.1346153846153846
4g8y,1.0
2p3a,0.865979381443299
