PDB Code,Max Similarity
2ybu,0.3220338983050847
4mb9,0.29591836734693877
6di0,0.37777777777777777
4j3e,0.9
3uqf,0.5964912280701754
6a8g,0.5547945205479452
6b5m,0.6486486486486487
6c9r,0.5789473684210527
2h2e,0.8059701492537313
3zrl,0.29411764705882354
1fig,0.3902439024390244
2iws,0.25757575757575757
3eyg,0.25555555555555554
4mot,0.3783783783783784
3u4w,0.35964912280701755
1qng,0.27927927927927926
4py1,0.36486486486486486
6d1x,0.559322033898305
2iwu,0.25757575757575757
4mcb,0.3026315789473684
3vbg,0.2361111111111111
5a2s,0.26666666666666666
5maj,0.3013698630136986
2hwp,0.4107142857142857
4unq,0.27380952380952384
3ggw,0.7129629629629629
6bbu,0.2727272727272727
5owt,0.49056603773584906
6nvi,0.3333333333333333
1gag,0.6356589147286822
3pup,0.23595505617977527
4afh,0.4
5myk,0.5656565656565656
3lq8,0.34285714285714286
5h0b,0.4111111111111111
6c91,0.3541666666666667
5vfm,0.6206896551724138
3f66,0.2948717948717949
3zrk,0.5625
6itp,0.3424657534246575
4mg5,0.16279069767441862
4ia0,0.3409090909090909
6b2q,0.35064935064935066
1y6b,0.28169014084507044
5jzn,0.4772727272727273
6f29,0.46938775510204084
4pm0,0.2077922077922078
3r2b,0.2835820895522388
6fyi,0.30357142857142855
2jbo,0.35384615384615387
2uze,0.4090909090909091
3wf7,0.35064935064935066
5ir1,0.5333333333333333
4xv1,0.43243243243243246
4nw6,0.2804878048780488
6iuo,0.25882352941176473
6gy1,0.2923076923076923
3p79,0.4142857142857143
4qps,0.4166666666666667
6db4,0.08235294117647059
3w69,0.25742574257425743
6azl,0.7171717171717171
6ct7,0.7241379310344828
4eoi,0.37142857142857144
5cs5,0.48148148148148145
5k0f,0.2909090909090909
5mw4,0.2692307692307692
5wqa,0.2714285714285714
4ret,0.9705882352941176
4mcc,0.3333333333333333
4eh6,0.5365853658536586
4wnp,0.375
3aqa,0.4897959183673469
6m9l,0.3709677419354839
2oz2,0.35064935064935066
5t1l,0.5773195876288659
5ftq,0.27956989247311825
6mo7,0.6727272727272727
5wfj,0.3283582089552239
6q6o,0.32608695652173914
2hd1,0.3484848484848485
3fcb,0.4528301886792453
6ten,0.23529411764705882
6i8z,0.35789473684210527
4xrq,0.43283582089552236
3mwu,0.2857142857142857
1a4h,0.2689075630252101
6h52,0.27941176470588236
3tvx,0.37037037037037035
3zya,0.35555555555555557
6bx6,0.3291139240506329
3bys,0.41379310344827586
1nqc,0.45901639344262296
4gg5,0.33783783783783783
5l2w,0.6329113924050633
4acg,0.29545454545454547
5ous,0.7619047619047619
4jn4,0.9423076923076923
3ls4,0.4444444444444444
1aqi,0.6666666666666666
4i9i,0.3835616438356164
3bym,0.5074626865671642
6f26,0.24742268041237114
5z9e,0.41935483870967744
6m87,0.4067796610169492
2x2c,0.2926829268292683
3pb3,0.6666666666666666
5uc1,0.6666666666666666
5fwa,0.6481481481481481
4wy7,0.8736842105263158
2h2j,0.746268656716418
5trf,0.25555555555555554
2r4b,0.30985915492957744
3hpt,0.2926829268292683
3vs3,0.40963855421686746
1t7f,0.6263736263736264
1jqd,0.6666666666666666
2xtk,0.3448275862068966
5ih5,0.375
2o2u,0.36363636363636365
3dbd,0.2676056338028169
2bvx,0.3472222222222222
4jsc,0.25471698113207547
6hhg,0.3977272727272727
5w86,0.4
3ptg,0.2647058823529412
2isc,0.7959183673469388
2p33,0.5454545454545454
6nzm,0.35294117647058826
5kpk,0.28169014084507044
2bq6,0.4036697247706422
6f7t,0.7605633802816901
6df1,0.7872340425531915
4mf0,0.5967741935483871
5u2c,0.26582278481012656
6f1w,0.24742268041237114
3r2y,0.35384615384615387
4m1d,0.583941605839416
4giu,0.45
5ece,0.3382352941176471
4qtb,0.5841584158415841
3fi3,0.35294117647058826
3odl,0.29133858267716534
6k0j,0.4909090909090909
2nyr,0.8070175438596491
6cz3,0.3
1w2g,0.7954545454545454
6qs5,0.35555555555555557
5yjf,0.39473684210526316
1bqo,0.5818181818181818
5lla,0.2777777777777778
4eym,0.3924050632911392
4hyu,0.3058823529411765
2mps,0.7109375
5eob,0.3333333333333333
3uh2,0.49019607843137253
6s8a,0.3870967741935484
1p0y,0.6153846153846154
5uga,0.39325842696629215
4eh7,0.45454545454545453
1zkn,0.3484848484848485
6ffe,0.3333333333333333
2ank,0.6493506493506493
4e0w,0.36363636363636365
3p7c,0.24705882352941178
5u4g,0.36585365853658536
5jzy,0.5733333333333334
4r1v,0.30303030303030304
4v05,0.3670886075949367
5aac,0.39759036144578314
4rwk,0.5211267605633803
4a22,0.3902439024390244
4nwd,0.42857142857142855
4xdo,0.5
6bkw,0.3181818181818182
3db8,0.2714285714285714
1w8l,0.38235294117647056
2bkz,0.29850746268656714
6oko,0.3829787234042553
1me3,0.5245901639344263
6bgy,0.2597402597402597
3vhe,0.39473684210526316
3rhk,0.3064516129032258
4zsa,0.3563218390804598
3g5v,0.625
1szm,0.2962962962962963
3fc1,0.20987654320987653
3lok,0.4107142857142857
4e6c,0.3111111111111111
5lgp,0.6666666666666666
3m59,0.6511627906976745
3eyu,0.6707317073170732
6ehh,0.32786885245901637
4dei,0.27586206896551724
1y2k,0.36538461538461536
2fx7,0.8736842105263158
5j87,0.4166666666666667
1kv2,0.6388888888888888
5dd0,0.7127659574468085
3aox,0.7631578947368421
5swh,0.2872340425531915
3i02,0.352112676056338
2ewy,0.3188405797101449
3cgo,0.2777777777777778
2w3i,0.47191011235955055
4ksq,0.32323232323232326
4udb,0.34523809523809523
3hec,0.3614457831325301
4jib,0.2236842105263158
1ets,0.5060240963855421
2vx9,0.6415094339622641
6sdc,0.3592233009708738
6cf5,0.3611111111111111
6fil,0.43373493975903615
3zbf,0.39759036144578314
6baw,0.34782608695652173
5a2k,0.7654320987654321
3ztx,0.4246575342465753
2vgo,0.3287671232876712
3k54,0.32558139534883723
5qby,0.2857142857142857
1fvv,0.3466666666666667
2bqw,0.30864197530864196
4p6e,0.4084507042253521
5fqv,0.3
2zoq,0.7083333333333334
3rtp,0.23943661971830985
2fx8,0.8476190476190476
6nrh,0.3561643835616438
5ylt,0.2413793103448276
5id1,0.56
6nvj,0.3625
5hg8,0.5066666666666667
2bxu,0.2840909090909091
5vgo,0.22916666666666666
3c1x,0.2765957446808511
3q96,0.32323232323232326
3upx,0.3472222222222222
3eid,0.45454545454545453
3lzb,0.36792452830188677
3k3e,0.2833333333333333
4wup,0.38235294117647056
5okt,0.3246753246753247
2y1x,0.30851063829787234
4mg7,0.27380952380952384
4ufe,0.6268656716417911
2p4i,0.36666666666666664
5t92,0.3188405797101449
4mxa,0.36470588235294116
5a3n,0.25757575757575757
4dbn,0.2692307692307692
6hot,0.6111111111111112
5h0g,0.40217391304347827
4nw5,0.2857142857142857
5dsx,0.2631578947368421
6bln,0.22105263157894736
4mg8,0.6153846153846154
3eyf,0.6551724137931034
4otg,0.25609756097560976
2b1z,0.6326530612244898
2wei,0.3275862068965517
4eos,0.37142857142857144
5khx,0.3
1ta2,0.4583333333333333
4nka,0.3333333333333333
5myo,0.6551724137931034
3fzs,0.6388888888888888
3oay,0.5666666666666667
5vm6,0.5588235294117647
4mcv,0.2608695652173913
1mm6,0.45454545454545453
6s9w,0.30337078651685395
2xml,0.5
4j74,0.25
6anl,0.31666666666666665
2xn6,0.345679012345679
4u4s,0.25
5hx8,0.3114754098360656
3ary,0.5777777777777777
1zuc,0.2631578947368421
6b5r,0.6486486486486487
6c7r,0.34782608695652173
6izq,0.38461538461538464
4fc0,0.25
6df2,0.7377049180327869
3ej1,0.3125
3art,0.532258064516129
6j5l,0.3173076923076923
4lp0,0.3125
6o21,0.6272727272727273
4nus,0.42424242424242425
4z2l,0.3157894736842105
4agd,0.3076923076923077
3ipy,0.2736842105263158
4gw1,0.5773195876288659
4uff,0.5
5hoa,0.36666666666666664
5n9l,0.23943661971830985
3kmm,0.29213483146067415
4xgz,0.8870967741935484
3g5d,0.32558139534883723
1waw,0.34328358208955223
1tet,0.5777777777777777
3qsd,0.4927536231884058
5a2j,0.7654320987654321
5vfn,0.5862068965517241
4xhl,0.3442622950819672
4lpb,0.21505376344086022
2pzy,0.25882352941176473
4zs2,0.42105263157894735
3owl,0.3137254901960784
6cjp,0.3375
4emv,0.3088235294117647
3vid,0.28888888888888886
1mnc,0.6607142857142857
5a3w,0.6206896551724138
4at3,0.2923076923076923
2xu1,0.3246753246753247
5wh6,0.38961038961038963
4gee,0.2558139534883721
4bcj,0.3246753246753247
2pu0,0.5909090909090909
3s4q,0.2926829268292683
5xp7,0.7457627118644068
3b8q,0.4090909090909091
3g4l,0.2987012987012987
1sm3,0.788235294117647
5qbv,0.2777777777777778
3v9b,0.2962962962962963
6s90,0.375
6bh3,0.30303030303030304
4zsl,0.7551020408163265
2axi,0.5483870967741935
3hq5,0.4794520547945205
2wfj,0.3089430894308943
3ifo,0.7261904761904762
3eyh,0.25
6nvl,0.3670886075949367
5csz,0.7864077669902912
2hvc,0.31666666666666665
3ipb,0.4791666666666667
2eh8,0.78125
5n7b,0.5566037735849056
2qq7,0.410958904109589
6bh5,0.29591836734693877
1uv5,0.3508771929824561
6nss,0.3055555555555556
5aab,0.39759036144578314
1y6a,0.3333333333333333
5d1n,0.6666666666666666
3as0,0.29411764705882354
3bea,0.31958762886597936
1n7m,0.16666666666666666
5v9p,0.3058823529411765
1oay,0.21153846153846154
4ibm,0.2807017543859649
3qfv,0.3508771929824561
1mmp,0.34710743801652894
5m2v,0.3783783783783784
3gen,0.4722222222222222
2b1p,0.43037974683544306
4eki,0.47435897435897434
4f65,0.29069767441860467
4f63,0.39473684210526316
3b2w,0.38613861386138615
4rwl,0.3684210526315789
4ekg,0.4864864864864865
3cth,0.37333333333333335
4c7t,0.3493975903614458
3et7,0.4878048780487805
5kcv,0.26582278481012656
1w1t,0.4166666666666667
3krl,0.463768115942029
6hwv,0.2765957446808511
3pj1,0.29213483146067415
5m56,0.3617021276595745
3txo,0.27419354838709675
3chc,0.4888888888888889
4ebw,0.25
3iw8,0.3055555555555556
1c12,0.32142857142857145
4xbo,0.6666666666666666
3q3k,0.36507936507936506
2r2b,0.3793103448275862
4bjb,0.49019607843137253
2c5x,0.296875
4ufg,0.56
1dbb,0.6153846153846154
3cp9,0.26666666666666666
4qrc,0.4791666666666667
1i8i,0.6
1dbk,0.5
5ew3,0.5
1ogu,0.6451612903225806
3o0g,0.32786885245901637
6br2,0.31313131313131315
5f88,0.5544554455445545
6o8i,0.24719101123595505
4mg9,0.41935483870967744
4onf,0.7375
2w3k,0.6447368421052632
4wym,0.6086956521739131
6a03,1.0
2znu,0.3023255813953488
6jpj,0.2391304347826087
6erv,0.6952380952380952
1w1v,0.40384615384615385
6q8k,0.3048780487804878
1h1p,0.5961538461538461
2dbl,0.6031746031746031
4fnz,0.3711340206185567
5byy,0.45652173913043476
2oh4,0.3157894736842105
2h23,0.6666666666666666
3ifp,0.7261904761904762
5h09,0.4175824175824176
3wf8,0.36363636363636365
3fzt,0.4927536231884058
5cin,0.8736842105263158
3wd1,0.2647058823529412
2ylp,0.4444444444444444
2nw4,0.4153846153846154
4pmp,0.37349397590361444
4i6b,0.29411764705882354
6njh,0.3484848484848485
3ctj,0.40476190476190477
3f82,0.3409090909090909
5nrf,0.2698412698412698
4pms,0.36363636363636365
4uub,0.7640449438202247
3iad,0.3442622950819672
3vry,0.4722222222222222
4fab,0.42105263157894735
3r6c,0.5409836065573771
5n1v,0.8717948717948718
3lcu,0.6666666666666666
5th2,0.5773195876288659
5zoo,0.6916666666666667
1ett,0.45
3lpj,0.37735849056603776
2wk2,0.5
4uxh,0.7586206896551724
5f1l,0.273972602739726
4deh,0.3235294117647059
2xvd,0.8333333333333334
5k05,0.3125
3iuc,0.9230769230769231
4mzo,0.2875
4rll,0.4117647058823529
6di1,0.2786885245901639
4joa,0.34177215189873417
6gcl,0.5714285714285714
4j24,0.8163265306122449
4unn,0.40350877192982454
1p93,0.7692307692307693
2x39,0.2857142857142857
3ri1,0.3
5ek9,0.3
4qy8,0.7474747474747475
5ows,0.4909090909090909
3el7,0.3974358974358974
4p6g,0.25609756097560976
1ynd,0.22702702702702704
3n51,0.2857142857142857
4uuh,0.36363636363636365
4url,0.2155688622754491
3g6h,0.3409090909090909
5k8v,0.6481481481481481
5oy3,0.839622641509434
5jdc,0.6530612244897959
4r6w,0.6666666666666666
1xqc,0.2926829268292683
4krs,0.3384615384615385
3lbk,0.6075949367088608
5ekn,0.4827586206896552
4p7e,0.28
4izy,0.26744186046511625
6nrj,0.375
4qiz,0.25
4q1f,0.25301204819277107
5csh,0.4375
3v5q,0.3582089552238806
3iw7,0.4782608695652174
6gzh,0.3125
5iop,0.5544554455445545
4zcw,0.3333333333333333
5tts,0.3855421686746988
6hk7,0.3855421686746988
3f3v,0.5072463768115942
2rg6,0.32098765432098764
5gut,0.6666666666666666
3jsi,0.42857142857142855
4x21,0.44680851063829785
1v0o,0.475
5ug9,0.2967032967032967
4ach,0.4
6cex,0.3611111111111111
5e2m,0.2638888888888889
3as3,0.5777777777777777
2x2m,0.5
6dcg,0.3115942028985507
6emh,0.4084507042253521
2ylq,0.4583333333333333
1lqd,0.3424657534246575
6c5j,0.3411764705882353
2of4,0.2926829268292683
5k4l,0.3125
2oz7,0.3614457831325301
5v1b,0.3684210526315789
3ghe,0.6412213740458015
5j75,0.375
5t18,0.2897196261682243
3vnt,0.2692307692307692
2yga,0.2222222222222222
3hng,0.39285714285714285
6hou,0.5882352941176471
4nb6,0.34328358208955223
5m44,0.3392857142857143
5tob,0.47619047619047616
4qqc,0.4942528735632184
3oxz,0.36538461538461536
4res,0.38823529411764707
2zm1,0.3333333333333333
3lcv,0.703125
2uzb,0.38181818181818183
3che,0.41975308641975306
4eon,0.3424657534246575
4xh2,0.8271604938271605
6hop,0.5789473684210527
3qs8,0.5384615384615384
4bci,0.345679012345679
3i7b,0.43548387096774194
3da6,0.33707865168539325
5fqt,0.3050847457627119
2uzl,0.36666666666666664
5kup,0.22764227642276422
4bb4,0.3373493975903614
5esq,0.7634408602150538
1a5g,0.35185185185185186
3i5n,0.325
3my5,0.5714285714285714
3nw9,0.35353535353535354
2o1v,0.9230769230769231
3q2m,0.3442622950819672
6afk,0.3380281690140845
1w8m,0.3142857142857143
4u79,0.3108108108108108
2osc,0.3918918918918919
5h0e,0.4157303370786517
4mgc,0.5161290322580645
2qlq,0.410958904109589
4cnh,0.28169014084507044
3iej,0.3157894736842105
5vfj,0.6111111111111112
5toz,0.3218390804597701
4yne,0.3787878787878788
3qi4,0.3484848484848485
5iv2,0.5658914728682171
5a69,0.4025974025974026
4eh8,0.5
5hpm,0.7340425531914894
6h50,0.27941176470588236
3hv7,0.5245901639344263
1nhx,0.3111111111111111
2qyk,0.42105263157894735
1mik,0.30952380952380953
4cmt,0.31868131868131866
5k09,0.3111111111111111
4xue,0.325
5to8,0.24390243902439024
3fxw,0.2962962962962963
6ffg,0.23170731707317074
1sj0,0.5873015873015873
2qc6,0.30612244897959184
5t97,0.3142857142857143
3kn0,0.26153846153846155
2wp1,0.7727272727272727
4yhf,0.7051282051282052
4jq8,0.29545454545454547
4z6i,0.2972972972972973
2wih,0.4166666666666667
6hhj,0.27835051546391754
6aol,0.4090909090909091
2c5n,0.34375
6q6m,0.3142857142857143
5i8b,0.49206349206349204
3qxm,0.3023255813953488
6ow7,0.3258426966292135
5euk,0.5980392156862745
4h39,0.6666666666666666
5nq5,0.8125
2oo8,0.3008849557522124
3c4f,0.42857142857142855
6slg,0.2549019607843137
4btu,0.26605504587155965
3be2,0.3008849557522124
2rfn,0.3153153153153153
3ocg,0.423728813559322
2qu5,0.3793103448275862
3u51,0.32456140350877194
1fl6,0.391304347826087
2pix,0.75
1y2b,0.35714285714285715
5mzg,0.32786885245901637
5jcj,0.7894736842105263
3byu,0.4235294117647059
3pp0,0.3132530120481928
2aow,0.5365853658536586
4mgb,0.52
3f3w,0.5072463768115942
5l6p,0.5178571428571429
4uyg,0.3684210526315789
5hmk,0.24786324786324787
3wf6,0.3333333333333333
4k6z,0.25
6ox0,0.746268656716418
4uil,0.2619047619047619
4zyc,0.3854166666666667
2r9m,0.3695652173913043
2igv,0.575
4lwt,0.2755102040816326
5k0b,0.3333333333333333
4pxm,0.75
5jic,0.6458333333333334
4as9,0.19811320754716982
3k9x,0.2857142857142857
5f20,0.2807017543859649
1ozv,0.8636363636363636
1hkk,0.6716417910447762
2v22,0.49514563106796117
3s3q,0.4383561643835616
1s9t,0.45454545454545453
5teh,0.3617021276595745
4mx9,0.36046511627906974
1zkl,0.3484848484848485
2r1x,0.3333333333333333
2bj4,0.75
6bgw,0.28125
2xu4,0.2804878048780488
6df4,0.676923076923077
1f4y,0.3787878787878788
4cmu,0.4157303370786517
6cf7,0.35106382978723405
3moe,0.4
1dbj,0.5636363636363636
3rcd,0.29411764705882354
2i4t,0.75
2aou,0.4918032786885246
3uvq,0.32142857142857145
5dxb,0.5816993464052288
3hp5,0.20987654320987653
5dtr,0.2631578947368421
6nrg,0.29850746268656714
1gwq,0.6813186813186813
5t1m,0.5714285714285714
5w6i,0.9174311926605505
5byz,0.38961038961038963
6mqm,0.7333333333333333
4ehe,0.3283582089552239
6kzc,0.5416666666666666
5ivz,0.5658914728682171
4fod,0.3076923076923077
4lwu,0.2524271844660194
1vyw,0.56
3bx5,0.2894736842105263
5nr8,0.2641509433962264
5vo6,0.3150684931506849
5m4c,0.3392857142857143
5d11,0.37362637362637363
4gw5,0.5656565656565656
6dqb,0.3333333333333333
5zia,0.7391304347826086
4zly,0.45161290322580644
4gk4,0.26666666666666666
5uz0,0.275
2vwu,0.39080459770114945
4q9s,0.2765957446808511
4mga,0.4642857142857143
5o0j,0.5909090909090909
3fc8,0.30303030303030304
6hrt,0.35294117647058826
4fgz,0.4918032786885246
4eol,0.37142857142857144
3u6j,0.40425531914893614
2ceo,0.75
3eov,0.2926829268292683
5eko,0.3787878787878788
4o4y,0.5227272727272727
3mpm,0.2926829268292683
4i6h,0.3137254901960784
2or9,0.8450704225352113
5lwn,0.22330097087378642
5iui,0.2926829268292683
1o6i,0.3333333333333333
4g16,0.4084507042253521
1kcs,0.7727272727272727
4ymj,0.5789473684210527
1ukh,0.6666666666666666
4mzs,0.36764705882352944
1c5f,0.3089430894308943
4hs8,0.9693877551020408
3bbt,0.423728813559322
5l3j,0.3548387096774194
4rfy,0.3684210526315789
4ejn,0.34831460674157305
5in9,0.375
2itp,0.2826086956521739
5dtm,0.4444444444444444
3qti,0.59375
4qyo,0.6534653465346535
4x6s,0.5675675675675675
2wzy,0.18831168831168832
4eox,0.3950617283950617
6chh,0.6829268292682927
4twc,0.3333333333333333
3chd,0.4
5wjj,0.24691358024691357
5gnk,0.6071428571428571
4e20,0.37142857142857144
4gh6,0.6571428571428571
6pyc,0.22666666666666666
2vrx,0.6714285714285714
5uhi,0.8125
5uci,0.4782608695652174
3eoc,0.31666666666666665
2g2r,0.4
4uu8,0.7640449438202247
3bv3,0.3125
5zzw,0.6666666666666666
6axp,0.7128712871287128
5eeq,0.5294117647058824
2xx4,0.24731182795698925
3zrm,0.34615384615384615
5dry,0.3020833333333333
2xzq,0.6972477064220184
1ms6,0.4430379746835443
3vo3,0.32608695652173914
3gcq,0.5072463768115942
2xh5,0.2638888888888889
4e93,0.4772727272727273
3sw2,0.3888888888888889
5ttv,0.4074074074074074
5lgq,0.8588235294117647
1no9,0.4090909090909091
5u4x,0.30526315789473685
2vwv,0.425531914893617
1kc5,0.7454545454545455
3f3u,0.6923076923076923
2wd1,0.28125
1npz,0.4383561643835616
5oui,0.4230769230769231
4bcg,0.30612244897959184
5zbz,0.29411764705882354
2yiw,0.42857142857142855
6f86,0.38461538461538464
4aw5,0.28888888888888886
6s9x,0.27835051546391754
5w4w,0.29577464788732394
3iwy,0.8440366972477065
4y8d,0.31666666666666665
1hti,0.5652173913043478
3owk,0.3
3kvx,0.3473684210526316
2bpm,0.325
4u0a,0.6068376068376068
1a52,0.75
6sde,0.32051282051282054
5oug,0.28888888888888886
3as2,0.41818181818181815
2zns,0.6666666666666666
3eta,0.4507042253521127
3h8c,0.5633802816901409
3c7n,0.9230769230769231
6a3n,0.35365853658536583
4li8,0.26804123711340205
3m57,0.7333333333333333
2op3,0.2602739726027397
1ol2,0.6455696202531646
4gk2,0.23809523809523808
4gk3,0.2835820895522388
3nwe,0.3673469387755102
3h3c,0.32
1z3c,0.8059701492537313
3pjc,0.26666666666666666
4xcu,0.3902439024390244
6mo8,0.42105263157894735
5ug8,0.3448275862068966
6df7,0.475
4m84,0.509090909090909
2hh5,0.3564356435643564
2i40,0.26582278481012656
3l8v,0.34285714285714286
3b8r,0.38636363636363635
3fvg,0.2857142857142857
5cu2,0.7
5xvq,0.3939393939393939
4bti,0.23529411764705882
6nvh,0.3670886075949367
5cpr,0.3157894736842105
3s3r,0.35064935064935066
4u0c,0.7411764705882353
2uzd,0.43137254901960786
3ijy,0.3880597014925373
6iup,0.26582278481012656
6goo,0.4782608695652174
5alc,0.24742268041237114
4jrv,0.3488372093023256
4mxc,0.3263157894736842
5f95,0.29850746268656714
4i6f,0.3125
4wvl,0.4105263157894737
1w2h,0.7843137254901961
5fqp,0.3050847457627119
3tdj,0.2698412698412698
3uqg,0.27586206896551724
3kxz,0.32653061224489793
5iw0,0.38461538461538464
4f64,0.22727272727272727
4x7q,0.2948717948717949
4q9z,0.22972972972972974
6a8n,0.6015625
2jbp,0.35384615384615387
5bmm,0.2962962962962963
4kb8,0.38461538461538464
4li7,0.3037974683544304
4ehg,0.3230769230769231
1em6,0.5348837209302325
4i4e,0.28735632183908044
2xn7,0.35
6azk,0.5436893203883495
4eyj,0.5740740740740741
6kdi,0.3170731707317073
2yjb,0.27058823529411763
5w5u,0.8235294117647058
5u4f,0.32558139534883723
4n4t,0.31343283582089554
6te6,0.273972602739726
2gmv,0.27
3uyt,0.5
6ny4,0.31666666666666665
4rio,0.3230769230769231
6arj,0.26785714285714285
5fbo,0.2755102040816326
2xu3,0.27710843373493976
1xoq,0.2987012987012987
5m63,0.7469879518072289
4nks,0.36
5ceh,0.2923076923076923
5t78,0.735632183908046
4msg,0.30434782608695654
1rv1,0.47368421052631576
5mja,0.34545454545454546
6fer,0.3125
4g2w,0.3176470588235294
4kwp,0.5370370370370371
1v0p,0.6470588235294118
4k4f,0.3333333333333333
4wcf,0.40540540540540543
4e26,0.31746031746031744
5ly1,0.5771812080536913
2ofu,0.35714285714285715
5itf,0.5436893203883495
6ncp,0.5925925925925926
4y8c,0.37662337662337664
1xon,0.3392857142857143
2yjc,0.3246753246753247
4qt1,0.2753623188405797
3cjf,0.30985915492957744
2jkm,0.3870967741935484
2w2i,0.6206896551724138
5zop,0.7652173913043478
5ml5,0.34146341463414637
4zs3,0.47368421052631576
4eop,0.3424657534246575
4kab,0.3055555555555556
4rfz,0.358974358974359
5zu0,0.6666666666666666
2p2h,0.37735849056603776
5nev,0.4444444444444444
5dxg,0.6095238095238096
2bdf,0.3902439024390244
6fyk,0.31343283582089554
3ecn,0.3484848484848485
4glr,0.8695652173913043
4fob,0.3010752688172043
2rox,0.75
4zom,0.2653061224489796
4kbk,0.3108108108108108
6mny,0.14814814814814814
6kzd,0.288135593220339
5gmm,0.3333333333333333
5wr7,0.24299065420560748
4qjp,0.2777777777777778
2b1v,0.3230769230769231
5tbj,0.48717948717948717
4dli,0.42105263157894735
6hwu,0.30434782608695654
5a46,0.3924050632911392
6qcj,0.8541666666666666
3jsw,0.25925925925925924
4uda,0.7692307692307693
6q7h,0.2413793103448276
5eth,0.2839506172839506
5unp,0.3387096774193548
4unr,0.4
4own,0.6
5ho6,0.3627450980392157
5o0e,0.7040816326530612
4cfe,0.2962962962962963
2o5k,0.3522727272727273
3ert,0.8974358974358975
5v8q,0.3484848484848485
5jt2,0.4
3svj,0.2967032967032967
3g9l,0.2682926829268293
2jkq,0.3978494623655914
5dtq,0.4888888888888889
1jqe,0.5483870967741935
4g2f,0.24324324324324326
5drt,0.31343283582089554
2wev,0.31521739130434784
1a0q,0.375
1tyr,0.7333333333333333
4bcf,0.3
3hwn,0.6986301369863014
2hwo,0.4915254237288136
5dt2,0.29333333333333333
5b0x,0.46938775510204084
1nmk,0.24836601307189543
2qd9,0.2912621359223301
2vxa,0.6415094339622641
5u4e,0.40476190476190477
3cd8,0.3380281690140845
5ak2,0.2916666666666667
5mw3,0.42105263157894735
4eh9,0.345679012345679
6ohd,0.27586206896551724
3sl8,0.345679012345679
1u9q,0.5892857142857143
4ksp,0.30392156862745096
3l8s,0.25263157894736843
6p1l,0.31343283582089554
3m5a,0.6511627906976745
5jiq,0.5161290322580645
5hlw,0.32989690721649484
4brx,0.4805194805194805
3u0t,0.6944444444444444
1bux,0.8333333333333334
5cil,0.8631578947368421
1etz,0.3125
3oct,0.32558139534883723
6hmr,0.3023255813953488
2xd6,0.22413793103448276
5ivn,0.6821705426356589
5o5m,0.3
2y06,0.76
6b5t,0.6231884057971014
3g6m,0.525
3bc3,0.3235294117647059
6pi7,0.7321428571428571
3db6,0.2289156626506024
1mj7,0.38461538461538464
4foc,0.345679012345679
6npu,0.3
1hkj,0.6027397260273972
2xba,0.27586206896551724
2c0o,0.38235294117647056
3el8,0.45714285714285713
4uxl,0.32653061224489793
2vqj,0.25
5ggz,0.31746031746031744
4pmt,0.35365853658536583
3we4,0.33766233766233766
1h1d,0.38461538461538464
6f94,0.36231884057971014
3lxl,0.25
4z9l,0.32967032967032966
2og8,0.39361702127659576
3gcv,0.4583333333333333
3zki,0.2911392405063291
3r6t,0.3157894736842105
4hyf,0.2604166666666667
3hv3,0.5072463768115942
6joe,0.3157894736842105
1xp1,0.5223880597014925
4at5,0.42857142857142855
4j8t,0.6714285714285714
1xpc,0.4166666666666667
4eev,0.27358490566037735
4ce2,0.22535211267605634
2h9t,0.8070175438596491
1him,0.7727272727272727
1qaq,0.746268656716418
1cwb,0.32786885245901637
2aie,0.3
3sl5,0.36486486486486486
3tn8,0.7058823529411765
1mkd,0.3090909090909091
4io8,0.525
3of8,0.5964912280701754
5t68,0.28378378378378377
2ama,0.39622641509433965
2of2,0.3246753246753247
5d10,0.29213483146067415
6i5i,0.32857142857142857
2y1w,0.2808988764044944
3g3n,0.3333333333333333
6arv,0.2804878048780488
6a1c,0.208955223880597
5e2v,0.625
2fx9,0.5461538461538461
3ovx,0.39285714285714285
5mmp,0.3188405797101449
6njj,0.3709677419354839
4klb,0.5166666666666667
4z2j,0.27049180327868855
4hvd,0.2564102564102564
4wr7,0.23076923076923078
1s17,0.3488372093023256
4rg0,0.25
3o6l,0.7424242424242424
5ful,0.6666666666666666
3lxs,0.4186046511627907
5j74,0.2222222222222222
2bmc,0.2967032967032967
4zjw,0.3194444444444444
4ebv,0.296875
5myx,0.6440677966101694
3zc6,0.29292929292929293
5lmk,0.39705882352941174
5ugc,0.2857142857142857
4af3,0.2840909090909091
4deg,0.24719101123595505
4mf1,0.4084507042253521
2fah,0.6428571428571429
2zvj,0.5
3bu6,0.6923076923076923
2vwz,0.3561643835616438
5vzy,0.7916666666666666
1xot,0.2708333333333333
3k3h,0.2807017543859649
4cff,0.43333333333333335
5e2w,0.6122448979591837
5vnd,0.39361702127659576
4pvv,0.6792452830188679
3k3j,0.4375
5icz,0.5793650793650794
4lwv,0.2543859649122807
1s4d,0.6666666666666666
4eok,0.7966101694915254
6pic,0.52
4ere,0.5774647887323944
6gjy,0.3
2i0y,0.4
5wtt,0.5367647058823529
1ca8,0.41379310344827586
3ips,0.5357142857142857
4owo,0.48484848484848486
2fl5,0.6415094339622641
2wxv,0.29069767441860467
5z4h,0.3888888888888889
2ok1,0.37142857142857144
2hk5,0.2857142857142857
